household_id,gender_id
587,Male
587,Female
588,Female
588,Male
588,Male
588,Female
588,Female
588,Female
588,Female
588,Female
588,Male
588,Male
588,Male
588,Male
589,Male
589,Male
589,Male
589,Male
590,Female
591,Female
591,Male
591,Female
591,Male
591,Male
591,Female
591,Male
591,Female
591,Male
591,Female
591,Male
591,Female
591,Female
591,Male
592,Female
592,Male
592,Female
592,Male
592,Male
592,Female
592,Male
592,Female
592,Female
592,Male
593,Male
594,Female
594,Female
594,Female
595,Male
595,Female
595,Female
595,Male
595,Female
595,Male
596,Female
596,Male
596,Male
596,Female
596,Female
596,Male
596,Male
596,Female
596,Male
596,Female
597,Female
597,Male
597,Female
597,Male
597,Female
597,Male
597,Male
597,Female
597,Male
597,Female
597,Female
597,Male
598,Male
599,Female
599,Female
599,Female
599,Female
599,Female
599,Female
599,Female
600,Male
600,Female
600,Male
600,Female
600,Female
600,Female
600,Male
600,Male
600,Male
600,Female
600,Female
600,Male
601,Female
601,Female
601,Female
601,Female
602,Male
603,Male
603,Female
603,Female
603,Male
603,Female
603,Female
603,Male
603,Male
603,Female
603,Male
603,Male
603,Male
603,Female
603,Female
604,Male
604,Male
604,Male
605,Female
605,Female
605,Female
605,Female
605,Female
605,Female
606,Male
607,Female
607,Female
607,Female
607,Female
608,Female
608,Male
608,Female
608,Male
